Dates,SPX-INDEX,ED,PFE,ORCL,TMO,MS,HBAN,MCK,PSA,HAL,INTC,AEP,BEN,MAR,QCOM,YUM,KMB,TFC,DTE,SLB,IP,GEN,STT,AMGN,MCHP,MRK,WHR,SJM,NUE,AKAM,VRSN,CNP,BMY,HPQ,NTAP,ORLY,SNA,K,MAS,C,WFC,HON,ADI,T,GL,HST,IPG,RF,CAG,EMN,PGR,PLD,UNP,RL,AON,AEE,CSCO,PNW,COR,CMI,COF,WY,BALL,AMAT,PPL,EQR,LH,FDX,ADSK,CMS,GS,WM,IFF,AES,J,CI,MKC,GWW,PPG,WBA,JCI,CINF,DRI,PEG,NEM,USB,BAX,MMM,XEL,LLY,MSFT,BBWI,PHM,BAC,ROP,DVA,IRM,OMC,CVS,ECL,EMR,COST,GE,AVY,CTAS,SO,APD,FITB,WAT,LEN,DE,WEC,PWR,NSC,KO,ADP,KEY,ADBE,RVTY,NEE,KR,APH,IVZ,ADM,EXPD,SCHW,FE,TT,RSG,MU,DHI,NI,ETN,DGX,SEE,PCAR,CCL,SRE,GLW,DIS,SWK,BKNG,JNJ,VZ,TXN,ITW,CPB,UNH,HAS,AMT,BK,TRV,CAT,BSX,NKE,PAYX,EG,TROW,DOV,HD,MDT,PEP,EFX,BDX,AFL,F,EXC,CHRW,SPG,ALL,XRAY,ETR,HUM,SHW,CMCSA,ZION,EIX,ABT,IBM,CAH,SYY,NVDA,LUV,GILD,AIG,LOW,ES,L,MMC,EL,SYK,DHR,ROK,PNC,TGT,BXP,MCD,PH,CMA,WMT,TSN,MTB,MSI,GIS,KLAC,CTSH,EA,BIIB,WDC,VFC,AZO,D,HIG,FCX,CLX,CL,JPM,GPC,AAPL,CSX,PG,NTRS,VMC,TJX,BBY,HSY,DUK,MCO,EBAY,AXP,FI,BRK-B
2017-06-23,2438.300048828125,66.1278,25.3436,45.8711,171.7138,36.3134,9.6358,157.6217,165.4867,37.0009,28.7158,57.0917,31.5285,98.9456,47.6266,67.0169,107.1417,33.3915,75.5857,54.5628,40.5048,14.816,72.4601,141.9628,36.9842,52.142,149.3625,99.4665,49.1677,51.3,93.96,22.7156,46.3129,14.6874,33.362,220.08,132.448,49.6703,35.315,51.2096,43.4147,112.4713,72.2319,18.9615,71.8104,15.288,18.9683,10.8836,30.327,68.2531,37.4793,49.8071,94.3871,63.3835,124.6353,47.094,26.2956,67.9282,86.5587,133.8917,70.7181,26.2216,39.5487,40.9081,28.6154,53.9681,127.4418,196.11,107.75,38.9462,190.4965,65.4676,125.3278,9.3514,50.0328,161.616,44.7666,158.3639,98.9064,58.7552,35.5391,60.0804,74.541,35.1361,28.1164,40.2885,56.0873,167.6075,39.3073,74.5415,65.77,34.9612,22.3116,19.8099,223.1099,64.89,23.2629,65.587,64.3098,122.9366,49.7528,144.7867,155.4088,78.9378,120.4481,37.5639,124.3062,19.521,185.47,48.263,111.8191,51.9835,31.1068,104.9754,37.1114,88.9099,13.8299,145.41,67.2018,30.9855,19.6938,35.0948,25.7136,34.43,51.4995,38.2194,22.1565,81.5646,57.1619,31.2333,31.5697,20.8854,65.0903,96.3356,40.6149,32.9372,60.3756,45.9187,24.9963,99.9166,124.521,1874.28,115.5066,32.7788,66.718,124.8758,43.581,169.0737,90.7371,114.7079,41.117,110.3253,89.0078,28.1,49.5064,48.8791,219.4899,60.0198,56.8897,130.2737,76.0525,97.6672,131.0049,175.0685,33.2217,8.4826,20.935,58.0347,112.7683,76.229,60.0503,61.2695,227.9385,112.2872,34.2001,34.6491,61.4042,43.8788,108.0848,63.9232,42.3715,37.9967,58.6491,55.5983,53.2952,67.5079,51.4657,44.399,70.0914,91.2595,131.0925,73.4265,143.5066,96.4472,42.7167,97.5124,133.527,143.242,54.9623,66.7477,54.288,131.9161,80.3421,44.6051,87.1013,62.0687,109.0252,280.32,84.2547,43.271,574.98,60.2107,44.4635,11.0404,116.3916,64.9787,72.1436,75.9266,34.317,16.1647,74.8993,78.9942,124.4837,31.538,45.1856,95.3308,65.5438,112.9134,32.9658,74.8938,62.4,167.22
2017-06-30,2423.409912109375,63.7458,24.9134,45.1418,171.7433,37.0365,10.2499,155.3371,161.9301,38.0797,28.3379,55.4321,32.2523,95.3799,46.2123,66.0674,104.5584,35.1241,73.4338,54.4884,40.3338,14.6705,74.8442,141.7406,34.9852,50.5106,151.6898,97.4973,49.8052,49.81,92.96,22.173,45.5607,14.4234,33.5126,218.74,135.4748,48.896,34.6797,54.012,45.8648,111.8837,68.9104,18.8515,72.7308,15.0809,19.2421,11.7418,29.1296,69.0921,37.226,49.9092,95.0944,64.7574,125.153,46.0248,25.6483,65.8558,85.3934,136.483,73.475,25.73,39.6803,38.3287,28.4902,52.86,129.56,197.9131,100.82,38.0736,194.6277,65.3963,124.2692,8.9873,51.5297,159.5006,43.5517,162.09,98.263,60.2714,37.0656,61.1094,75.9775,34.6845,26.9355,41.423,55.3197,163.8995,38.2647,73.1287,63.6642,35.2424,22.6627,21.06,223.1292,64.76,23.1551,66.009,66.8436,123.9544,50.2076,147.3667,152.2521,79.2247,117.3115,36.0867,123.516,20.6629,183.84,49.3742,112.3534,50.2797,32.3857,107.0962,36.7834,89.8305,14.4789,141.44,66.8975,30.3339,20.3213,34.5058,25.8754,34.614,52.5414,39.45,22.3481,81.8422,57.1731,29.3926,32.2126,20.5213,65.8946,97.6177,40.5515,34.7971,59.5761,45.8943,25.0463,101.7261,122.5015,1870.52,112.0016,32.2516,64.4963,123.2639,42.4179,169.2288,90.4127,115.0906,42.664,109.3488,91.8719,27.72,55.2673,46.9813,220.0171,60.4024,58.1288,132.0732,75.6689,96.4397,129.1534,175.0327,33.256,8.5978,20.6884,59.4988,114.798,76.5405,61.0727,59.5475,230.4256,110.3566,33.8343,36.2853,60.4092,43.4586,107.8885,62.8807,42.7195,35.707,58.8575,55.8032,52.8724,68.8035,50.1925,44.9075,70.0016,90.3091,129.3107,72.4575,143.3031,100.7391,44.0043,96.1128,132.2491,143.4125,56.8164,67.4969,54.1496,135.3511,78.62,44.1745,81.3746,61.166,103.9609,271.36,80.403,44.1681,570.46,58.8588,45.4314,11.2751,111.6408,63.4466,75.9144,77.6168,33.7868,16.7511,72.9979,81.683,119.2588,32.8583,46.9462,93.2125,63.7366,114.4369,32.3634,76.7338,61.17,169.37
2017-07-07,2425.179931640625,63.5171,24.7354,44.4306,174.7161,38.275,10.3787,155.4692,160.7653,37.2505,28.4555,55.1767,32.7059,95.4179,46.3211,65.8256,102.6876,35.1705,73.066,53.8594,40.1629,14.7536,75.7951,141.0822,35.5201,49.7777,152.0777,95.0749,50.0892,49.24,94.42,22.1244,46.0324,14.3161,32.4959,172.85,133.7513,46.8264,34.8793,54.8438,46.1379,112.5804,69.5038,18.7203,73.8147,15.0727,19.3594,11.7819,27.2235,69.0181,37.9859,49.1517,94.6054,63.4412,127.0922,45.5786,25.5565,65.4768,84.8333,138.5695,73.3683,24.5856,39.7649,40.3978,28.0554,52.1774,127.2989,198.9877,103.32,37.662,197.5922,65.9669,121.3972,8.7042,51.9371,161.616,42.9756,160.9497,99.1924,59.6249,36.8946,61.2865,76.2829,33.9506,26.6361,41.8538,55.4842,165.0016,38.1063,73.1198,64.1537,29.5005,23.0415,21.5548,226.2794,63.42,23.2023,64.8942,65.3316,123.833,50.0812,142.0039,147.4044,81.3853,117.3952,35.6948,124.3362,21.0768,184.08,49.5224,115.1261,49.9029,32.5136,107.6594,36.4061,92.1801,14.8498,142.22,66.7306,30.4097,20.1818,34.3048,26.4121,34.4969,52.96,39.7805,22.417,83.5079,57.4961,29.7273,33.3494,20.4889,67.19,96.7597,41.0589,35.6297,59.8123,45.3236,25.238,99.6675,126.14,1918.5,112.2132,31.8162,65.7958,125.6818,41.9543,171.5471,90.7533,115.8038,43.2744,109.9019,91.4102,27.59,54.3118,47.3774,227.4665,61.9896,60.2664,131.0658,75.3834,96.4564,130.0463,177.4369,33.3844,8.6516,20.4074,58.8837,111.1644,77.1896,60.8467,58.7874,228.1369,110.693,33.53,36.7232,59.3584,43.3066,107.2643,62.2916,42.253,36.2504,60.8465,54.597,53.5743,68.4663,49.6634,45.2912,70.6706,88.7096,131.491,71.3241,145.4885,102.0864,42.9776,93.8549,134.9345,144.3816,57.9257,67.1847,52.066,137.9921,79.1366,43.1525,84.0957,61.6818,105.6621,273.93,78.8966,43.478,501.39,58.2137,45.5697,11.1718,112.596,62.7705,78.3695,72.68,33.8243,16.8401,73.4167,82.4561,120.6615,32.0297,47.3884,91.945,63.607,116.0733,31.7239,77.1054,61.385,171.14
2017-07-14,2459.27001953125,63.6749,24.7947,45.52,178.1221,37.5685,10.4545,158.1315,161.2701,39.426,29.1274,54.3947,33.318,96.0264,47.5429,66.191,100.8331,34.66,73.1562,55.3242,41.4311,15.6209,76.796,145.7731,36.6443,49.6988,152.2202,96.1954,51.3974,50.62,96.92,22.3674,45.4067,15.199,36.7008,184.22,133.537,46.7278,35.4154,53.8828,45.5171,114.0158,72.2319,18.3761,74.2995,14.9819,19.3125,11.7738,27.3538,70.252,38.484,49.4326,95.6357,62.6252,128.2312,45.8228,25.9866,65.8326,83.9751,139.5455,73.3683,25.4612,39.5769,42.7916,27.5321,52.5628,128.8539,199.4886,108.74,37.7855,200.5042,66.2165,123.1001,8.9226,51.5108,165.6085,43.8374,154.3325,100.8009,60.7332,37.5015,61.3118,75.2508,34.1603,27.6923,41.5507,56.7543,166.7178,38.2981,74.9502,67.2201,29.7883,22.5057,21.0166,227.592,64.7,23.4382,64.7191,64.7418,123.9264,50.6792,140.9811,150.9557,84.29,117.6745,35.6194,125.6831,20.7584,183.39,50.0689,114.0625,50.1568,33.6745,109.1202,36.6439,88.8573,14.8421,146.16,68.1934,30.6651,20.0511,34.847,26.5519,34.6977,53.2763,39.5234,23.1451,83.1318,57.819,31.2924,34.1974,20.8369,68.2483,96.1424,41.7202,36.1724,59.7396,45.9879,25.8965,101.3749,127.2978,1950.87,112.264,31.8747,68.7469,125.3721,42.3644,170.5796,91.7343,118.3262,43.7845,108.6488,92.9919,27.78,54.3306,47.1134,227.9332,65.3023,61.0997,131.6255,75.9061,95.9721,131.3621,179.9757,33.3373,8.9743,20.6827,60.1745,114.067,77.0685,61.327,58.5547,228.9604,112.0892,34.0777,36.9546,59.8375,43.9661,108.176,63.034,43.21,40.7434,58.6586,55.6377,54.217,67.499,49.7874,45.0418,71.1488,89.6787,135.479,72.9812,148.0633,103.199,44.7953,95.0815,134.0797,148.1145,57.6077,68.0855,53.0775,138.5437,80.3149,43.241,88.6041,63.4044,107.1765,280.81,85.7027,42.9566,506.31,58.7974,46.1141,11.829,110.518,62.3853,77.0334,69.743,34.9645,16.9107,72.956,82.4393,117.6396,31.7793,45.2511,91.563,63.9273,117.6533,34.3653,77.974,61.805,169.47
2017-07-21,2472.5400390625,65.4101,24.8318,45.9083,179.3329,38.7238,9.8329,156.6399,162.2485,39.5687,29.1694,55.839,33.606,97.795,45.0574,67.2163,101.4567,35.7971,74.9263,55.0594,40.3552,16.1921,75.8952,148.3079,36.6624,49.36,151.3732,97.6209,51.8363,52.13,98.95,22.7966,45.8184,15.8014,37.6427,188.19,128.6153,47.3191,34.8513,53.3013,44.8384,114.4523,69.9378,18.4824,74.4611,14.825,19.9539,11.4129,27.5982,70.4577,39.1426,50.2071,91.5494,65.7051,130.98,47.5907,26.334,67.4565,82.7646,139.007,78.2061,26.4443,40.3477,43.4318,28.4091,53.9279,131.5856,193.5238,109.75,38.4852,193.1191,67.1972,122.4374,9.2381,49.5497,166.0182,42.042,148.0924,95.0549,60.7255,37.7751,62.771,75.0223,36.0635,28.5987,41.5826,57.2661,166.2376,39.5491,75.2257,68.1529,29.3894,22.4595,20.6607,226.5882,65.76,23.5864,65.8736,64.4088,124.2345,50.5613,138.6222,146.0516,84.1735,128.8434,36.0867,125.7435,20.838,185.24,49.4202,114.317,51.9098,32.5136,103.7082,36.931,91.6892,13.9226,149.52,68.3212,31.2518,20.269,35.3238,26.5077,34.5137,54.8949,38.7061,24.3254,82.093,58.2227,31.5089,34.1135,21.023,66.8598,96.4599,41.4031,36.2883,60.8753,47.1278,26.5466,103.3042,127.7765,1994.89,114.5584,32.365,68.4954,126.7402,42.5855,175.0335,94.0127,119.0742,44.6207,108.1562,91.792,27.62,56.1572,47.1959,233.4382,65.7907,60.049,126.2616,72.9923,97.3917,135.2342,184.1741,33.2089,8.9727,21.4971,56.7959,113.9605,77.1637,59.2643,59.8655,225.9247,110.7371,34.4515,35.9795,61.0195,45.701,103.1544,61.5653,43.6458,41.5215,57.0957,58.1527,54.2932,65.5289,50.8787,45.9436,72.1863,92.1627,136.2151,71.3069,146.0637,102.4443,46.1502,92.9018,132.9053,147.6479,56.2113,67.916,53.5012,132.1418,82.0461,43.7318,88.8264,64.4638,110.3527,282.92,86.0475,44.9733,511.46,59.5809,46.4857,12.2139,111.5109,63.0566,75.8978,69.2075,35.253,15.8668,74.8001,73.8097,118.7975,31.3786,44.334,92.3617,64.9643,124.6787,33.9297,78.2574,63.355,171.34
2017-07-28,2472.10009765625,64.9763,24.587,45.4565,173.2199,38.9879,9.9845,153.4206,157.5117,38.2758,29.6565,56.1981,32.1803,98.2609,44.254,67.4501,99.1648,36.2612,74.0794,56.6566,39.0015,16.1142,77.7135,143.6416,36.5808,50.5264,140.718,100.8672,49.4523,46.89,102.5,22.7885,45.5055,15.8179,36.5747,200.03,130.6989,47.6218,35.097,54.4562,44.1183,114.8216,70.1859,19.7429,75.0031,15.4441,16.9033,11.6295,28.064,68.3024,39.8687,52.386,90.196,66.021,130.8764,47.2792,26.0693,67.1201,84.8875,140.6897,75.5649,25.2999,39.3795,41.9844,28.1364,54.3695,134.5443,189.4531,111.5,38.1148,196.1275,66.689,122.5662,8.8822,49.6349,165.7705,42.8724,148.3528,94.751,61.2796,33.8856,63.9434,70.9362,36.257,30.8191,41.9416,55.4933,157.2314,39.3323,73.8395,67.4602,29.8602,22.4964,20.8603,224.2429,65.47,23.7144,62.824,66.6831,123.1794,50.1318,140.8797,143.9096,82.506,126.2187,35.8078,123.8872,20.9972,174.11,48.5862,117.1897,51.0825,33.035,100.5226,37.7347,102.9114,13.8376,146.73,64.7538,31.4141,21.1578,35.5856,25.2651,34.9486,54.681,39.0735,24.6396,79.29,57.6844,28.8217,33.4053,21.2362,66.4026,96.5657,39.7452,35.9247,60.3302,46.3528,24.3795,106.0727,121.7616,2024.06,111.629,35.0797,68.0832,121.1815,43.2816,174.4585,86.1966,120.3267,44.2361,109.9364,98.2593,27.01,54.9582,48.0705,224.5715,67.0278,60.8388,127.4928,72.2381,97.375,136.3621,181.1957,33.9838,8.6925,22.0248,56.5273,113.918,78.3234,59.0099,59.1442,223.205,107.6587,34.3559,37.4009,60.4555,44.5953,101.1976,62.6305,44.6455,40.6051,53.5722,59.8714,55.198,68.2462,50.0437,46.2985,70.9864,93.1507,137.7152,69.916,145.5239,103.5885,47.219,95.5737,134.5718,147.8363,55.8389,71.1803,54.4695,134.2144,82.4903,44.5204,83.9445,63.8558,116.2824,287.44,77.1088,47.4271,526.92,59.1354,47.3759,13.7066,111.9578,62.4284,76.2234,70.2283,35.0724,15.348,76.1508,73.3223,116.7358,31.6882,47.2,92.0839,64.7431,124.3401,33.3087,77.5351,63.115,174.0
2017-08-04,2476.830078125,65.3075,25.193,45.1492,173.5743,40.1744,10.0831,146.038,156.4634,37.4378,30.7157,56.5571,31.5394,99.8584,44.0364,67.4771,98.2497,37.4059,75.6204,55.8952,38.4244,15.1483,79.3233,143.0738,37.8455,49.7304,140.7655,100.0845,49.4696,47.87,99.31,23.1124,46.0653,15.9829,35.9439,205.05,130.9818,49.0086,34.8786,55.9696,44.0556,117.5497,68.8927,19.4543,75.1742,15.3946,16.6687,11.9824,27.8509,69.1579,40.2824,52.2243,89.4801,67.8198,131.1407,48.4073,26.3009,68.6162,73.0175,134.7498,75.4218,25.177,38.1292,39.7297,28.586,54.0564,133.3508,190.6188,108.39,38.9917,201.5479,67.331,124.0851,9.0591,49.86,164.4174,42.4191,152.9498,93.8395,62.3879,33.4838,67.7306,70.344,36.8538,30.0623,42.3804,54.7166,163.4743,40.0078,73.1376,67.1277,28.3169,23.6513,21.6763,228.4124,57.7,24.9342,63.0629,65.1947,124.0944,51.496,144.1509,145.3188,83.4204,125.651,36.7726,127.1077,21.634,177.85,50.2728,117.9534,52.4996,35.9076,101.3994,37.3164,97.6597,14.2162,147.71,63.1814,31.767,21.0271,36.3007,25.4195,35.6262,55.4066,39.5877,24.8543,78.9676,58.0702,27.483,34.0949,21.5051,63.6116,94.3259,39.4009,36.1355,61.6113,48.0546,24.3795,103.883,123.9116,2032.77,112.7551,35.7895,68.6906,122.9455,43.5519,177.8628,84.3624,119.657,45.3785,112.0797,98.4746,26.83,55.9792,46.6806,229.5925,67.386,62.7084,131.5135,71.7153,97.1745,136.6816,176.773,34.7458,8.5213,21.8929,58.234,116.7638,81.5428,58.0115,59.6328,235.5106,105.3601,34.4254,38.1115,61.259,44.2807,101.8078,55.7953,44.7139,41.3017,53.5912,57.6796,55.0374,69.9327,50.9118,47.1428,70.5353,92.7555,136.5319,69.5554,145.9044,107.2565,48.456,97.0504,132.819,147.3607,57.2974,71.7779,54.7289,136.7133,81.9102,45.1963,78.9914,65.5692,115.2695,288.27,73.6604,48.4699,536.82,59.9726,48.6463,13.5282,113.4082,61.5161,78.2109,70.1865,36.6887,14.9642,76.5391,74.776,114.7024,31.9432,49.3619,91.0335,65.9402,121.5939,33.0122,78.6049,61.54,179.92
2017-08-11,2441.320068359375,65.3628,24.9009,43.5948,170.5227,38.1439,9.6434,141.6009,154.2425,35.6813,30.3518,56.7674,30.7833,94.5146,44.1201,67.9537,97.699,36.0681,74.8777,52.8249,37.7992,14.6913,76.8043,139.4362,37.2653,49.1629,135.5567,101.395,47.6536,46.37,97.95,23.3392,46.7075,15.5951,34.8927,198.91,130.7246,48.4384,33.3862,54.2008,43.3052,114.6538,69.123,19.2873,74.309,14.7342,16.168,11.2846,28.523,68.4505,39.8772,50.8199,90.4318,73.5146,130.6122,48.7861,26.028,68.9824,72.2858,130.9554,73.9832,24.7469,37.7531,39.971,28.3649,53.7834,131.2999,186.5664,108.01,39.2239,196.6011,66.5196,124.619,9.0755,49.955,166.1612,43.5501,148.2381,90.4066,62.1262,33.0564,66.6341,70.5048,36.7167,30.3783,41.5267,54.6801,162.1596,40.1913,72.5689,66.9615,26.7343,22.9491,20.7127,221.5405,56.55,25.0218,61.9083,66.3988,121.2092,49.9894,144.3444,142.0494,83.3935,121.3044,36.4937,124.8456,20.7823,177.03,49.3461,115.1807,52.7154,35.0321,103.1246,37.3903,95.3978,13.5363,146.47,62.8276,31.86,20.5783,36.4457,24.993,34.5137,50.6436,37.3998,24.9318,76.2004,57.3974,27.5716,33.7213,21.4643,61.0084,93.5588,40.026,34.149,61.3115,47.4067,24.1545,98.3845,121.1261,1854.17,112.6873,35.1675,68.2351,119.0561,43.904,176.1652,79.5203,118.8829,43.8413,110.7747,97.1829,26.41,55.2392,45.141,229.0739,67.386,61.6287,133.3474,71.741,97.2915,132.847,179.7424,34.5703,8.3812,21.6965,56.8565,112.0515,81.3092,52.1153,59.7689,239.3986,104.357,35.7381,36.4505,61.4444,43.6335,100.5293,54.0522,44.073,38.5229,51.2801,57.0805,52.9823,68.9422,51.1433,46.3081,69.4887,93.7623,134.3422,68.5336,143.7078,103.9131,46.8319,93.7924,135.8239,140.8999,54.4659,72.1546,56.6743,130.8798,79.2907,45.5342,80.8588,65.0441,113.529,283.68,72.5079,47.22,533.94,59.4426,48.4302,13.1058,113.2564,61.3268,76.3404,69.2912,37.0943,15.4339,77.1046,73.2299,107.5099,32.4989,49.1899,91.3286,65.3455,120.155,32.4839,77.0688,61.42,175.34
2017-08-18,2425.550048828125,66.434,24.4666,43.9382,169.873,37.9267,9.5979,137.834,152.4254,34.763,29.6241,58.0546,30.1208,93.2119,43.4506,67.8188,98.3064,35.9202,76.7935,52.4028,39.0211,14.8139,77.0879,138.6062,37.1437,48.4615,134.6384,101.0799,46.5692,45.36,98.2,23.7112,46.4523,15.2733,33.093,197.92,127.4606,49.2409,33.1224,54.0223,43.0885,113.8227,68.8572,18.9177,72.8354,14.3875,16.0429,11.2766,28.2443,68.1955,41.0592,52.1136,90.7199,73.9885,128.8473,49.8469,25.1182,69.5746,71.3272,127.7539,72.8485,23.9405,37.7155,41.1029,28.6818,53.9359,129.3666,187.5954,108.56,39.9701,194.8469,67.0903,124.1127,9.0509,47.3613,168.6863,43.1282,146.0393,91.6182,61.8984,31.6716,65.234,71.0547,37.6441,29.7962,41.2315,55.6213,160.2308,40.8669,68.9203,67.3089,24.0328,23.3556,20.5044,220.2472,56.23,24.8601,61.12,64.9355,121.4893,49.2339,145.1936,138.3854,83.4114,123.4265,36.8439,125.8471,20.9574,179.7,48.0765,106.6444,53.3347,33.4876,104.956,37.4559,91.5401,13.5904,147.97,62.3755,32.4553,20.0264,36.656,24.3693,34.7847,51.0436,36.3509,25.4433,76.281,57.3166,29.9045,33.3476,21.8227,60.7694,92.4742,40.7327,33.3226,61.2933,47.7921,23.2376,97.1401,119.6898,1810.0,112.2894,34.8968,67.459,116.7414,43.9696,174.1573,77.8573,121.7706,43.7657,110.5241,98.1043,26.89,51.4735,45.7652,227.3023,66.9871,60.7664,126.9848,71.4839,98.2017,131.4749,177.3472,34.1807,8.2178,21.98,57.8528,110.2385,80.4178,49.7793,61.0553,236.8034,103.7057,35.2252,36.39,60.9886,43.8133,99.0126,51.954,43.7227,39.8913,50.3613,56.8518,51.8745,65.7119,52.1354,45.6462,69.7954,99.6618,134.4447,69.4352,143.4589,103.1503,47.3523,93.6205,136.2211,139.2219,53.8142,71.1764,56.3198,128.2304,79.191,45.9768,80.7872,64.6849,114.9352,281.77,75.5026,48.1402,510.19,60.4411,48.0154,13.2841,116.1403,61.1202,75.7725,68.2787,37.099,14.9765,78.0585,73.8853,107.2934,32.2246,48.6986,93.1865,66.5432,123.0799,32.2337,78.0654,60.18,177.56
2017-08-25,2443.050048828125,67.1896,25.0058,44.4985,174.4504,38.3862,9.6737,139.3257,158.3115,34.7808,29.3364,59.189,30.7257,96.0223,43.5427,68.1965,98.4117,35.9435,77.3974,52.8663,39.2367,15.345,77.9637,140.6361,37.6217,49.6043,134.2192,87.1907,47.0856,44.98,101.44,24.2997,48.0578,15.9334,32.4118,202.28,124.8332,47.6641,33.0405,55.0527,43.1635,115.3999,69.9467,19.2316,73.8717,14.6104,15.8004,11.5894,27.1624,69.816,40.865,53.2626,91.8987,76.5156,130.2913,50.8235,26.0031,70.1434,70.8735,128.8638,72.8127,24.3475,36.9447,40.2748,29.1755,54.5542,130.0895,189.1982,114.97,40.2105,195.1276,67.6609,125.1161,9.3453,49.3469,170.8493,42.5986,144.5915,93.0901,62.7492,33.1932,65.3352,70.7924,38.136,30.7609,41.5427,56.2061,160.0512,41.1755,70.4585,67.6153,24.2718,23.3833,20.6346,222.718,57.23,25.9248,58.2296,63.004,122.3577,49.7092,140.9139,138.0472,83.9762,124.5527,36.8515,126.063,21.2281,179.42,47.8263,105.308,53.7558,34.0483,104.5844,37.3739,91.6979,13.6638,151.45,64.2231,32.7055,19.0452,37.2964,24.3026,35.1893,51.2111,36.5809,25.3348,75.7885,57.7472,29.8159,33.4317,22.0834,60.3427,94.37,40.6059,33.8568,62.3042,48.8091,23.8878,98.7896,120.8476,1793.48,112.1963,35.6212,68.311,117.7224,42.0942,177.3882,77.6046,125.4585,44.2277,109.2969,99.3358,26.72,50.49,46.7888,224.8998,68.2894,61.7881,128.8445,67.7559,96.7403,132.6019,178.1366,34.8257,8.4201,22.1593,59.8367,114.1576,79.6389,51.616,62.6319,242.2811,106.918,34.947,37.0363,62.387,44.3616,101.8759,53.3259,44.7053,40.4967,50.0139,58.1763,51.4009,65.4532,52.1519,45.5502,69.4346,100.2076,130.3356,70.5428,141.8855,103.7751,46.8077,94.894,137.1363,141.7462,54.5512,70.5661,54.6857,128.5396,78.7469,44.2709,80.9841,64.4172,114.9844,285.06,81.9003,48.6309,528.95,61.5088,47.5574,14.3544,115.9295,61.2321,76.7328,69.7012,37.6549,14.998,78.0923,75.3978,106.7391,32.7733,50.6639,91.8513,67.198,124.872,32.141,78.1477,61.16,179.6
2017-09-01,2476.550048828125,66.7999,25.4327,45.7457,183.0932,38.5951,9.6282,141.3802,159.8723,34.8432,29.6918,59.1649,31.2514,99.0177,44.0386,68.916,99.7803,36.0526,77.8278,52.8415,39.4667,15.5481,77.7219,148.0681,39.9984,50.3057,138.0757,86.9337,47.7655,47.08,103.94,24.218,49.3175,15.9747,32.5043,196.99,125.7808,46.4498,33.7229,55.645,42.4965,116.0831,74.7385,18.9734,73.7006,14.9736,15.9362,11.4129,26.9493,71.8232,38.5516,54.284,92.6215,78.3758,131.0558,50.3436,26.7144,70.0187,72.8155,135.0147,71.7584,24.6317,37.8393,41.9393,28.8218,53.7914,132.4766,195.8368,113.71,40.1442,198.794,68.8199,126.9755,9.0918,52.3777,174.5369,43.1506,148.211,93.871,62.8188,34.0993,64.9134,69.3035,37.5151,32.1497,41.2315,57.012,161.1835,41.1671,71.612,68.6552,24.8693,23.9007,21.0175,222.0713,57.88,26.5785,57.2821,65.1529,124.0477,49.9215,146.2658,141.7112,85.581,125.2414,36.8134,125.7522,21.0211,183.03,47.9653,105.5808,53.7806,35.4354,107.1944,37.5461,94.1177,13.4851,155.06,65.8348,32.7185,19.6409,37.8012,24.5621,35.5686,52.5879,36.9489,25.1255,76.1915,58.4829,32.0897,33.8615,21.8798,61.1364,95.3841,40.8707,34.8353,63.1816,48.3621,24.2269,97.9118,124.7237,1850.82,111.6425,35.0651,69.6269,118.5054,37.1804,182.3075,80.1643,126.7892,43.9589,103.619,101.859,27.5,50.1545,47.4962,215.7307,68.5987,62.2219,130.5885,68.6043,97.4082,133.4407,178.6569,35.6822,8.8326,21.7196,61.164,113.5475,78.0168,53.368,62.1691,247.7875,108.324,35.6946,36.7215,61.7767,46.0066,102.1169,54.7301,45.2607,42.1407,49.5487,66.0288,51.3333,66.6132,51.7303,45.0634,70.2556,101.8797,131.4631,71.4615,146.108,102.7689,47.8373,94.769,138.8043,146.7294,53.7599,70.3328,55.9933,125.1536,79.6442,43.2249,84.2063,65.3865,117.3248,321.01,82.0455,48.7536,538.77,60.7409,46.9081,14.1478,116.3511,61.3612,76.5742,70.153,38.6419,15.3449,78.1092,75.1063,114.3533,33.098,44.6124,92.2444,67.0901,126.1642,33.6887,78.7603,61.5,180.73
